date,sku,category,region,channel,units,list_price_usd,discount_pct,net_revenue_usd
2026-07-24,NOVA-ACC-02,accessories,South,b2b,1,49.99,0.0966,45.16
2026-07-24,NOVA-ACC-02,accessories,East,online,6,49.99,0.0491,285.21
2026-07-24,NOVA-ACC-02,accessories,East,marketplace,3,49.99,0.0504,142.41
2026-07-24,NOVA-ACC-02,accessories,East,b2b,1,49.99,0.1081,44.59
2026-07-24,NOVA-ACC-02,accessories,West,online,5,49.99,0.0518,237.0
2026-07-24,NOVA-ACC-02,accessories,West,marketplace,2,49.99,0.0495,95.03
2026-07-24,NOVA-ACC-02,accessories,West,b2b,1,49.99,0.1027,44.86
2026-07-24,NOVA-AUD-X1,audio,North,online,1,119.99,0.0519,113.76
2026-07-24,NOVA-AUD-X1,audio,East,online,1,119.99,0.0545,113.45
2026-07-25,NOVA-AUD-01,audio,North,online,3,149.99,0.0552,425.13
2026-07-25,NOVA-AUD-01,audio,North,marketplace,2,149.99,0.0569,282.91
2026-07-25,NOVA-AUD-01,audio,North,b2b,1,149.99,0.1009,134.86
2026-07-25,NOVA-AUD-01,audio,South,online,2,149.99,0.0464,286.06
2026-07-25,NOVA-AUD-01,audio,South,marketplace,1,149.99,0.0554,141.68
2026-07-25,NOVA-AUD-01,audio,South,b2b,1,149.99,0.0976,135.35
2026-07-25,NOVA-AUD-01,audio,East,online,4,149.99,0.0583,564.98
2026-07-25,NOVA-AUD-01,audio,East,marketplace,1,149.99,0.052,142.19
2026-07-25,NOVA-AUD-01,audio,East,b2b,1,149.99,0.1139,132.91
2026-07-25,NOVA-AUD-01,audio,West,online,2,149.99,0.0508,284.74
2026-07-25,NOVA-AUD-01,audio,West,marketplace,1,149.99,0.0641,140.38
2026-07-25,NOVA-AUD-02,audio,North,online,5,89.99,0.0606,422.68
2026-07-25,NOVA-AUD-02,audio,North,marketplace,2,89.99,0.0632,168.61
2026-07-25,NOVA-AUD-02,audio,North,b2b,1,89.99,0.1122,79.89
2026-07-25,NOVA-AUD-02,audio,South,online,3,89.99,0.0473,257.2
2026-07-25,NOVA-AUD-02,audio,South,marketplace,1,89.99,0.0505,85.45
2026-07-25,NOVA-AUD-02,audio,South,b2b,1,89.99,0.1089,80.19
2026-07-25,NOVA-AUD-02,audio,East,online,5,89.99,0.0579,423.9
2026-07-25,NOVA-AUD-02,audio,East,marketplace,2,89.99,0.0611,168.98
2026-07-25,NOVA-AUD-02,audio,East,b2b,1,89.99,0.101,80.9
2026-07-25,NOVA-AUD-02,audio,West,online,5,89.99,0.0504,427.27
2026-07-25,NOVA-AUD-02,audio,West,marketplace,2,89.99,0.062,168.82
2026-07-25,NOVA-AUD-02,audio,West,b2b,1,89.99,0.0975,81.22
2026-07-25,NOVA-MOB-01,mobile,North,online,2,699.99,0.0599,1316.12
2026-07-25,NOVA-MOB-01,mobile,North,marketplace,1,699.99,0.0461,667.72
2026-07-25,NOVA-MOB-01,mobile,South,online,2,699.99,0.0538,1324.66
2026-07-25,NOVA-MOB-01,mobile,East,online,2,699.99,0.0491,1331.24
2026-07-25,NOVA-MOB-01,mobile,East,marketplace,1,699.99,0.0531,662.82
2026-07-25,NOVA-MOB-01,mobile,West,online,1,699.99,0.0632,655.75
2026-07-25,NOVA-MOB-01,mobile,West,marketplace,1,699.99,0.0587,658.9
2026-07-25,NOVA-MOB-02,mobile,North,online,3,449.99,0.0509,1281.26
2026-07-25,NOVA-MOB-02,mobile,North,marketplace,1,449.99,0.0515,426.82
2026-07-25,NOVA-MOB-02,mobile,South,online,2,449.99,0.0507,854.35
2026-07-25,NOVA-MOB-02,mobile,South,marketplace,1,449.99,0.054,425.69
2026-07-25,NOVA-MOB-02,mobile,East,online,2,449.99,0.0509,854.17
2026-07-25,NOVA-MOB-02,mobile,East,marketplace,1,449.99,0.0521,426.55
2026-07-25,NOVA-MOB-02,mobile,West,online,2,449.99,0.0616,844.54
2026-07-25,NOVA-MOB-02,mobile,West,marketplace,1,449.99,0.0483,428.26
2026-07-25,NOVA-CPT-01,computing,North,online,1,999.99,0.064,935.99
2026-07-25,NOVA-CPT-01,computing,North,marketplace,1,999.99,0.0525,947.49
2026-07-25,NOVA-CPT-01,computing,South,online,1,999.99,0.0586,941.39
2026-07-25,NOVA-CPT-01,computing,East,online,2,999.99,0.0525,1894.98
2026-07-25,NOVA-CPT-01,computing,West,online,1,999.99,0.0533,946.69
2026-07-25,NOVA-CPT-02,computing,North,online,2,399.99,0.0507,759.42
2026-07-25,NOVA-CPT-02,computing,North,marketplace,1,399.99,0.0637,374.51
2026-07-25,NOVA-CPT-02,computing,South,online,1,399.99,0.0547,378.11
2026-07-25,NOVA-CPT-02,computing,East,online,2,399.99,0.0591,752.7
2026-07-25,NOVA-CPT-02,computing,East,marketplace,1,399.99,0.0576,376.95
2026-07-25,NOVA-CPT-02,computing,West,online,2,399.99,0.0599,752.06
2026-07-25,NOVA-WBL-01,wearables,North,online,2,299.99,0.0502,569.86
2026-07-25,NOVA-WBL-01,wearables,North,marketplace,1,299.99,0.0534,283.97
2026-07-25,NOVA-WBL-01,wearables,South,online,2,299.99,0.0538,567.7
2026-07-25,NOVA-WBL-01,wearables,South,marketplace,1,299.99,0.0629,281.12
2026-07-25,NOVA-WBL-01,wearables,East,online,2,299.99,0.0554,566.74
2026-07-25,NOVA-WBL-01,wearables,East,marketplace,1,299.99,0.0579,282.62
2026-07-25,NOVA-WBL-01,wearables,West,online,2,299.99,0.0646,561.22
2026-07-25,NOVA-WBL-01,wearables,West,marketplace,1,299.99,0.0544,283.67
2026-07-25,NOVA-WBL-02,wearables,North,online,4,79.99,0.0648,299.23
2026-07-25,NOVA-WBL-02,wearables,North,marketplace,2,79.99,0.0574,150.8
2026-07-25,NOVA-WBL-02,wearables,North,b2b,1,79.99,0.0967,72.25
2026-07-25,NOVA-WBL-02,wearables,South,online,3,79.99,0.0522,227.44
2026-07-25,NOVA-WBL-02,wearables,South,marketplace,2,79.99,0.0484,152.24
2026-07-25,NOVA-WBL-02,wearables,South,b2b,1,79.99,0.1098,71.21
2026-07-25,NOVA-WBL-02,wearables,East,online,5,79.99,0.0534,378.59
2026-07-25,NOVA-WBL-02,wearables,East,marketplace,2,79.99,0.0615,150.14
2026-07-25,NOVA-WBL-02,wearables,East,b2b,1,79.99,0.0953,72.37
2026-07-25,NOVA-WBL-02,wearables,West,online,3,79.99,0.0498,228.02
2026-07-25,NOVA-WBL-02,wearables,West,marketplace,2,79.99,0.0632,149.87
2026-07-25,NOVA-WBL-02,wearables,West,b2b,1,79.99,0.0994,72.04
2026-07-25,NOVA-ACC-01,accessories,North,online,7,29.99,0.0491,199.62
2026-07-25,NOVA-ACC-01,accessories,North,marketplace,4,29.99,0.0633,112.37
2026-07-25,NOVA-ACC-01,accessories,North,b2b,2,29.99,0.0994,54.02
2026-07-25,NOVA-ACC-01,accessories,South,online,5,29.99,0.0543,141.81
2026-07-25,NOVA-ACC-01,accessories,South,marketplace,2,29.99,0.0501,56.98
2026-07-25,NOVA-ACC-01,accessories,South,b2b,1,29.99,0.0994,27.01
2026-07-25,NOVA-ACC-01,accessories,East,online,8,29.99,0.0497,228.0
2026-07-25,NOVA-ACC-01,accessories,East,marketplace,3,29.99,0.0583,84.72
2026-07-25,NOVA-ACC-01,accessories,East,b2b,2,29.99,0.1085,53.47
2026-07-25,NOVA-ACC-01,accessories,West,online,7,29.99,0.0472,200.02
2026-07-25,NOVA-ACC-01,accessories,West,marketplace,2,29.99,0.0532,56.79
2026-07-25,NOVA-ACC-01,accessories,West,b2b,1,29.99,0.1116,26.64
2026-07-25,NOVA-ACC-02,accessories,North,online,5,49.99,0.0537,236.53
2026-07-25,NOVA-ACC-02,accessories,North,marketplace,3,49.99,0.0626,140.58
2026-07-25,NOVA-ACC-02,accessories,North,b2b,1,49.99,0.0997,45.01
2026-07-25,NOVA-ACC-02,accessories,South,online,4,49.99,0.0591,188.14
2026-07-25,NOVA-ACC-02,accessories,South,marketplace,3,49.99,0.0581,141.26
2026-07-25,NOVA-ACC-02,accessories,South,b2b,1,49.99,0.0991,45.04
2026-07-25,NOVA-ACC-02,accessories,East,online,4,49.99,0.0508,189.8
2026-07-25,NOVA-ACC-02,accessories,East,marketplace,3,49.99,0.0631,140.51
2026-07-25,NOVA-ACC-02,accessories,East,b2b,1,49.99,0.1061,44.69
2026-07-25,NOVA-ACC-02,accessories,West,online,4,49.99,0.0549,188.98
2026-07-25,NOVA-ACC-02,accessories,West,marketplace,2,49.99,0.047,95.28
2026-07-25,NOVA-ACC-02,accessories,West,b2b,1,49.99,0.1113,44.43
2026-07-25,NOVA-AUD-X1,audio,East,online,1,119.99,0.0464,114.42
2026-07-26,NOVA-AUD-01,audio,North,online,3,149.99,0.0633,421.49
2026-07-26,NOVA-AUD-01,audio,North,marketplace,2,149.99,0.0588,282.34
2026-07-26,NOVA-AUD-01,audio,South,online,3,149.99,0.0652,420.63
2026-07-26,NOVA-AUD-01,audio,South,marketplace,1,149.99,0.0616,140.75
2026-07-26,NOVA-AUD-01,audio,South,b2b,1,149.99,0.0989,135.16
2026-07-26,NOVA-AUD-01,audio,East,online,4,149.99,0.0545,567.26
2026-07-26,NOVA-AUD-01,audio,East,marketplace,2,149.99,0.0649,280.51
2026-07-26,NOVA-AUD-01,audio,East,b2b,1,149.99,0.1027,134.59
2026-07-26,NOVA-AUD-01,audio,West,online,4,149.99,0.0485,570.86
2026-07-26,NOVA-AUD-01,audio,West,marketplace,1,149.99,0.0518,142.22
2026-07-26,NOVA-AUD-02,audio,North,online,6,89.99,0.0629,505.98
2026-07-26,NOVA-AUD-02,audio,North,marketplace,3,89.99,0.0559,254.88
2026-07-26,NOVA-AUD-02,audio,North,b2b,1,89.99,0.1039,80.64
2026-07-26,NOVA-AUD-02,audio,South,online,4,89.99,0.0637,337.03
2026-07-26,NOVA-AUD-02,audio,South,marketplace,1,89.99,0.0573,84.83
2026-07-26,NOVA-AUD-02,audio,South,b2b,1,89.99,0.1089,80.19
2026-07-26,NOVA-AUD-02,audio,East,online,4,89.99,0.0651,336.53
2026-07-26,NOVA-AUD-02,audio,East,marketplace,2,89.99,0.0544,170.19
2026-07-26,NOVA-AUD-02,audio,East,b2b,1,89.99,0.1156,79.59
2026-07-26,NOVA-AUD-02,audio,West,online,3,89.99,0.057,254.58
2026-07-26,NOVA-AUD-02,audio,West,marketplace,2,89.99,0.0571,169.7
2026-07-26,NOVA-AUD-02,audio,West,b2b,1,89.99,0.1147,79.67
2026-07-26,NOVA-MOB-01,mobile,North,online,2,699.99,0.0468,1334.46
2026-07-26,NOVA-MOB-01,mobile,North,marketplace,1,699.99,0.0554,661.21
2026-07-26,NOVA-MOB-01,mobile,South,online,2,699.99,0.0655,1308.28
2026-07-26,NOVA-MOB-01,mobile,East,online,2,699.99,0.0464,1335.02
2026-07-26,NOVA-MOB-01,mobile,East,marketplace,1,699.99,0.0581,659.32
2026-07-26,NOVA-MOB-01,mobile,West,online,1,699.99,0.047,667.09
2026-07-26,NOVA-MOB-01,mobile,West,marketplace,1,699.99,0.0608,657.43
2026-07-26,NOVA-MOB-02,mobile,North,online,3,449.99,0.0468,1286.79
2026-07-26,NOVA-MOB-02,mobile,North,marketplace,1,449.99,0.0495,427.72
2026-07-26,NOVA-MOB-02,mobile,South,online,2,449.99,0.0517,853.45
2026-07-26,NOVA-MOB-02,mobile,South,marketplace,1,449.99,0.0639,421.24
2026-07-26,NOVA-MOB-02,mobile,East,online,3,449.99,0.0567,1273.43
2026-07-26,NOVA-MOB-02,mobile,East,marketplace,1,449.99,0.0494,427.76
2026-07-26,NOVA-MOB-02,mobile,West,online,2,449.99,0.0567,848.95
2026-07-26,NOVA-MOB-02,mobile,West,marketplace,1,449.99,0.0648,420.83
2026-07-26,NOVA-CPT-01,computing,North,online,2,999.99,0.0501,1899.78
2026-07-26,NOVA-CPT-01,computing,South,online,1,999.99,0.0653,934.69
2026-07-26,NOVA-CPT-01,computing,East,online,1,999.99,0.0594,940.59
2026-07-26,NOVA-CPT-01,computing,East,marketplace,1,999.99,0.057,942.99
2026-07-26,NOVA-CPT-01,computing,West,online,1,999.99,0.0558,944.19
2026-07-26,NOVA-CPT-02,computing,North,online,2,399.99,0.0561,755.1
2026-07-26,NOVA-CPT-02,computing,North,marketplace,1,399.99,0.0522,379.11
2026-07-26,NOVA-CPT-02,computing,South,online,1,399.99,0.047,381.19
2026-07-26,NOVA-CPT-02,computing,East,online,2,399.99,0.0495,760.38
2026-07-26,NOVA-CPT-02,computing,East,marketplace,1,399.99,0.0611,375.55
2026-07-26,NOVA-CPT-02,computing,West,online,1,399.99,0.058,376.79
2026-07-26,NOVA-CPT-02,computing,West,marketplace,1,399.99,0.0556,377.75
2026-07-26,NOVA-WBL-01,wearables,North,online,3,299.99,0.059,846.87
2026-07-26,NOVA-WBL-01,wearables,North,marketplace,1,299.99,0.0516,284.51
2026-07-26,NOVA-WBL-01,wearables,South,online,2,299.99,0.0568,565.9
2026-07-26,NOVA-WBL-01,wearables,South,marketplace,1,299.99,0.0463,286.1
2026-07-26,NOVA-WBL-01,wearables,East,online,3,299.99,0.0654,841.11
2026-07-26,NOVA-WBL-01,wearables,East,marketplace,1,299.99,0.0471,285.86
2026-07-26,NOVA-WBL-01,wearables,West,online,2,299.99,0.0489,570.64
2026-07-26,NOVA-WBL-01,wearables,West,marketplace,1,299.99,0.0476,285.71
2026-07-26,NOVA-WBL-02,wearables,North,online,4,79.99,0.0578,301.47
2026-07-26,NOVA-WBL-02,wearables,North,marketplace,2,79.99,0.0517,151.71
2026-07-26,NOVA-WBL-02,wearables,North,b2b,1,79.99,0.0982,72.13
2026-07-26,NOVA-WBL-02,wearables,South,online,3,79.99,0.0595,225.69
2026-07-26,NOVA-WBL-02,wearables,South,marketplace,1,79.99,0.0513,75.89
2026-07-26,NOVA-WBL-02,wearables,East,online,3,79.99,0.0541,226.99
2026-07-26,NOVA-WBL-02,wearables,East,marketplace,1,79.99,0.0584,75.32
2026-07-26,NOVA-WBL-02,wearables,East,b2b,1,79.99,0.1144,70.84
2026-07-26,NOVA-WBL-02,wearables,West,online,3,79.99,0.0497,228.04
2026-07-26,NOVA-WBL-02,wearables,West,marketplace,2,79.99,0.0547,151.23
2026-07-26,NOVA-WBL-02,wearables,West,b2b,1,79.99,0.1122,71.02
2026-07-26,NOVA-ACC-01,accessories,North,online,7,29.99,0.0597,197.4
2026-07-26,NOVA-ACC-01,accessories,North,marketplace,3,29.99,0.0658,84.05
2026-07-26,NOVA-ACC-01,accessories,North,b2b,2,29.99,0.0986,54.07
2026-07-26,NOVA-ACC-01,accessories,South,online,6,29.99,0.0628,168.64
2026-07-26,NOVA-ACC-01,accessories,South,marketplace,3,29.99,0.0483,85.62
2026-07-26,NOVA-ACC-01,accessories,South,b2b,1,29.99,0.097,27.08
2026-07-26,NOVA-ACC-01,accessories,East,online,8,29.99,0.0491,228.14
2026-07-26,NOVA-ACC-01,accessories,East,marketplace,3,29.99,0.0473,85.71
2026-07-26,NOVA-ACC-01,accessories,East,b2b,1,29.99,0.105,26.84
2026-07-26,NOVA-ACC-01,accessories,West,online,7,29.99,0.0576,197.84
2026-07-26,NOVA-ACC-01,accessories,West,marketplace,3,29.99,0.0644,84.18
2026-07-26,NOVA-ACC-01,accessories,West,b2b,1,29.99,0.1027,26.91
2026-07-26,NOVA-ACC-02,accessories,North,online,5,49.99,0.0593,235.13
2026-07-26,NOVA-ACC-02,accessories,North,marketplace,3,49.99,0.0466,142.98
2026-07-26,NOVA-ACC-02,accessories,North,b2b,1,49.99,0.1139,44.3
2026-07-26,NOVA-ACC-02,accessories,South,online,3,49.99,0.0628,140.55
2026-07-26,NOVA-ACC-02,accessories,South,marketplace,2,49.99,0.0527,94.71
2026-07-26,NOVA-ACC-02,accessories,South,b2b,1,49.99,0.112,44.39
2026-07-26,NOVA-ACC-02,accessories,East,online,5,49.99,0.0532,236.65
2026-07-26,NOVA-ACC-02,accessories,East,marketplace,3,49.99,0.066,140.07
2026-07-26,NOVA-ACC-02,accessories,East,b2b,1,49.99,0.1034,44.82
2026-07-26,NOVA-ACC-02,accessories,West,online,4,49.99,0.0546,189.04
2026-07-26,NOVA-ACC-02,accessories,West,marketplace,2,49.99,0.0513,94.85
2026-07-26,NOVA-ACC-02,accessories,West,b2b,1,49.99,0.1149,44.25
2026-07-26,NOVA-AUD-X1,audio,North,online,1,119.99,0.0497,114.03
2026-07-26,NOVA-AUD-X1,audio,South,online,1,119.99,0.0556,113.32
2026-07-26,NOVA-AUD-X1,audio,East,online,1,119.99,0.0545,113.45
2026-07-26,NOVA-AUD-X1,audio,West,online,1,119.99,0.0533,113.59
2026-07-27,NOVA-AUD-01,audio,North,online,3,149.99,0.0528,426.21
2026-07-27,NOVA-AUD-01,audio,North,marketplace,1,149.99,0.0562,141.56
2026-07-27,NOVA-AUD-01,audio,North,b2b,1,149.99,0.1006,134.9
2026-07-27,NOVA-AUD-01,audio,South,online,2,149.99,0.0567,282.97
2026-07-27,NOVA-AUD-01,audio,South,marketplace,1,149.99,0.0653,140.2
2026-07-27,NOVA-AUD-01,audio,South,b2b,1,149.99,0.1066,134.0
2026-07-27,NOVA-AUD-01,audio,East,online,4,149.99,0.0621,562.7
2026-07-27,NOVA-AUD-01,audio,East,marketplace,1,149.99,0.0665,140.02
2026-07-27,NOVA-AUD-01,audio,East,b2b,1,149.99,0.106,134.09
2026-07-27,NOVA-AUD-01,audio,West,online,3,149.99,0.0592,423.33
2026-07-27,NOVA-AUD-01,audio,West,marketplace,2,149.99,0.0652,280.42
2026-07-27,NOVA-AUD-02,audio,North,online,5,89.99,0.0548,425.29
2026-07-27,NOVA-AUD-02,audio,North,marketplace,3,89.99,0.064,252.69
2026-07-27,NOVA-AUD-02,audio,North,b2b,1,89.99,0.1162,79.53
2026-07-27,NOVA-AUD-02,audio,South,online,3,89.99,0.0659,252.18
2026-07-27,NOVA-AUD-02,audio,South,marketplace,1,89.99,0.0519,85.32
2026-07-27,NOVA-AUD-02,audio,South,b2b,1,89.99,0.0991,81.07
2026-07-27,NOVA-AUD-02,audio,East,online,4,89.99,0.0629,337.32
2026-07-27,NOVA-AUD-02,audio,East,marketplace,2,89.99,0.054,170.26
2026-07-27,NOVA-AUD-02,audio,East,b2b,1,89.99,0.1051,80.53
2026-07-27,NOVA-AUD-02,audio,West,online,3,89.99,0.0651,252.39
2026-07-27,NOVA-AUD-02,audio,West,marketplace,2,89.99,0.0556,169.97
2026-07-27,NOVA-AUD-02,audio,West,b2b,1,89.99,0.1061,80.44
2026-07-27,NOVA-MOB-01,mobile,North,online,3,699.99,0.061,1971.87
2026-07-27,NOVA-MOB-01,mobile,North,marketplace,1,699.99,0.0646,654.77
2026-07-27,NOVA-MOB-01,mobile,South,online,2,699.99,0.0587,1317.8
2026-07-27,NOVA-MOB-01,mobile,South,marketplace,1,699.99,0.0656,654.07
2026-07-27,NOVA-MOB-01,mobile,East,online,2,699.99,0.0563,1321.16
2026-07-27,NOVA-MOB-01,mobile,East,marketplace,1,699.99,0.0506,664.57
2026-07-27,NOVA-MOB-01,mobile,West,online,1,699.99,0.0664,653.51
2026-07-27,NOVA-MOB-01,mobile,West,marketplace,1,699.99,0.0566,660.37
2026-07-27,NOVA-MOB-02,mobile,North,online,2,449.99,0.0473,857.41
2026-07-27,NOVA-MOB-02,mobile,North,marketplace,1,449.99,0.0598,423.08
2026-07-27,NOVA-MOB-02,mobile,South,online,2,449.99,0.0493,855.61
2026-07-27,NOVA-MOB-02,mobile,South,marketplace,1,449.99,0.0512,426.95
2026-07-27,NOVA-MOB-02,mobile,East,online,3,449.99,0.0594,1269.78
2026-07-27,NOVA-MOB-02,mobile,East,marketplace,1,449.99,0.0559,424.84
2026-07-27,NOVA-MOB-02,mobile,West,online,2,449.99,0.0531,852.19
2026-07-27,NOVA-MOB-02,mobile,West,marketplace,1,449.99,0.0539,425.74
2026-07-27,NOVA-CPT-01,computing,North,online,1,999.99,0.0474,952.59
2026-07-27,NOVA-CPT-01,computing,North,marketplace,1,999.99,0.0601,939.89
2026-07-27,NOVA-CPT-01,computing,South,online,1,999.99,0.065,934.99
2026-07-27,NOVA-CPT-01,computing,East,online,1,999.99,0.0479,952.09
2026-07-27,NOVA-CPT-01,computing,East,marketplace,1,999.99,0.0555,944.49
2026-07-27,NOVA-CPT-01,computing,West,online,1,999.99,0.0526,947.39
2026-07-27,NOVA-CPT-02,computing,North,online,1,399.99,0.062,375.19
2026-07-27,NOVA-CPT-02,computing,North,marketplace,1,399.99,0.066,373.59
2026-07-27,NOVA-CPT-02,computing,South,online,1,399.99,0.0635,374.59
2026-07-27,NOVA-CPT-02,computing,East,online,1,399.99,0.0526,378.95
2026-07-27,NOVA-CPT-02,computing,East,marketplace,1,399.99,0.0555,377.79
2026-07-27,NOVA-CPT-02,computing,West,online,2,399.99,0.0497,760.22
2026-07-27,NOVA-WBL-01,wearables,North,online,3,299.99,0.0646,841.83
2026-07-27,NOVA-WBL-01,wearables,North,marketplace,1,299.99,0.0493,285.2
2026-07-27,NOVA-WBL-01,wearables,South,online,1,299.99,0.0652,280.43
2026-07-27,NOVA-WBL-01,wearables,South,marketplace,1,299.99,0.0478,285.65
2026-07-27,NOVA-WBL-01,wearables,East,online,3,299.99,0.0587,847.14
2026-07-27,NOVA-WBL-01,wearables,East,marketplace,1,299.99,0.0593,282.2
2026-07-27,NOVA-WBL-01,wearables,West,online,2,299.99,0.0523,568.6
2026-07-27,NOVA-WBL-01,wearables,West,marketplace,1,299.99,0.0546,283.61
2026-07-27,NOVA-WBL-02,wearables,North,online,5,79.99,0.0567,377.27
2026-07-27,NOVA-WBL-02,wearables,North,marketplace,2,79.99,0.0532,151.47
2026-07-27,NOVA-WBL-02,wearables,North,b2b,1,79.99,0.1014,71.88
2026-07-27,NOVA-WBL-02,wearables,South,online,4,79.99,0.0618,300.19
2026-07-27,NOVA-WBL-02,wearables,South,marketplace,1,79.99,0.0626,74.98
2026-07-27,NOVA-WBL-02,wearables,East,online,3,79.99,0.0532,227.2
2026-07-27,NOVA-WBL-02,wearables,East,marketplace,2,79.99,0.0488,152.17
2026-07-27,NOVA-WBL-02,wearables,East,b2b,1,79.99,0.101,71.91
2026-07-27,NOVA-WBL-02,wearables,West,online,4,79.99,0.0653,299.07
2026-07-27,NOVA-WBL-02,wearables,West,marketplace,1,79.99,0.0512,75.89
2026-07-27,NOVA-WBL-02,wearables,West,b2b,1,79.99,0.1096,71.22
2026-07-27,NOVA-ACC-01,accessories,North,online,8,29.99,0.0625,224.92
2026-07-27,NOVA-ACC-01,accessories,North,marketplace,4,29.99,0.0619,112.53
2026-07-27,NOVA-ACC-01,accessories,North,b2b,1,29.99,0.1067,26.79
2026-07-27,NOVA-ACC-01,accessories,South,online,6,29.99,0.0604,169.07
2026-07-27,NOVA-ACC-01,accessories,South,marketplace,3,29.99,0.0575,84.8
2026-07-27,NOVA-ACC-01,accessories,South,b2b,1,29.99,0.1104,26.68
2026-07-27,NOVA-ACC-01,accessories,East,online,7,29.99,0.0617,196.98
2026-07-27,NOVA-ACC-01,accessories,East,marketplace,3,29.99,0.0579,84.76
2026-07-27,NOVA-ACC-01,accessories,East,b2b,2,29.99,0.1013,53.9
2026-07-27,NOVA-ACC-01,accessories,West,online,5,29.99,0.0489,142.62
2026-07-27,NOVA-ACC-01,accessories,West,marketplace,3,29.99,0.0594,84.63
2026-07-27,NOVA-ACC-01,accessories,West,b2b,2,29.99,0.1095,53.41
2026-07-27,NOVA-ACC-02,accessories,North,online,5,49.99,0.0635,234.08
2026-07-27,NOVA-ACC-02,accessories,North,marketplace,2,49.99,0.0521,94.77
2026-07-27,NOVA-ACC-02,accessories,North,b2b,1,49.99,0.1165,44.17
2026-07-27,NOVA-ACC-02,accessories,South,online,5,49.99,0.0639,233.98
2026-07-27,NOVA-ACC-02,accessories,South,marketplace,2,49.99,0.0554,94.44
2026-07-27,NOVA-ACC-02,accessories,South,b2b,1,49.99,0.0974,45.12
2026-07-27,NOVA-ACC-02,accessories,East,online,6,49.99,0.0568,282.9
2026-07-27,NOVA-ACC-02,accessories,East,marketplace,2,49.99,0.0635,93.63
2026-07-27,NOVA-ACC-02,accessories,East,b2b,1,49.99,0.1016,44.91
2026-07-27,NOVA-ACC-02,accessories,West,online,5,49.99,0.0636,234.05
2026-07-27,NOVA-ACC-02,accessories,West,marketplace,2,49.99,0.064,93.58
2026-07-27,NOVA-ACC-02,accessories,West,b2b,1,49.99,0.1164,44.17
2026-07-27,NOVA-AUD-X1,audio,North,online,1,119.99,0.051,113.87
2026-07-27,NOVA-AUD-X1,audio,East,online,1,119.99,0.0557,113.31
2026-07-28,NOVA-AUD-01,audio,North,online,4,149.99,0.0663,560.18
2026-07-28,NOVA-AUD-01,audio,North,marketplace,1,149.99,0.0545,141.82
2026-07-28,NOVA-AUD-01,audio,North,b2b,1,149.99,0.1006,134.9
2026-07-28,NOVA-AUD-01,audio,South,online,2,149.99,0.0528,284.14
2026-07-28,NOVA-AUD-01,audio,South,marketplace,1,149.99,0.0553,141.7
2026-07-28,NOVA-AUD-01,audio,East,online,3,149.99,0.0516,426.75
2026-07-28,NOVA-AUD-01,audio,East,marketplace,2,149.99,0.0596,282.1
2026-07-28,NOVA-AUD-01,audio,East,b2b,1,149.99,0.1033,134.5
2026-07-28,NOVA-AUD-01,audio,West,online,3,149.99,0.0602,422.88
2026-07-28,NOVA-AUD-01,audio,West,marketplace,1,149.99,0.0544,141.83
2026-07-28,NOVA-AUD-02,audio,North,online,5,89.99,0.0619,422.1
2026-07-28,NOVA-AUD-02,audio,North,marketplace,3,89.99,0.0602,253.72
2026-07-28,NOVA-AUD-02,audio,North,b2b,1,89.99,0.1051,80.53
2026-07-28,NOVA-AUD-02,audio,South,online,4,89.99,0.0578,339.15
2026-07-28,NOVA-AUD-02,audio,South,marketplace,2,89.99,0.0597,169.24
2026-07-28,NOVA-AUD-02,audio,South,b2b,1,89.99,0.1082,80.25
2026-07-28,NOVA-AUD-02,audio,East,online,5,89.99,0.0606,422.68
2026-07-28,NOVA-AUD-02,audio,East,marketplace,2,89.99,0.0635,168.55
2026-07-28,NOVA-AUD-02,audio,East,b2b,1,89.99,0.1,80.99
2026-07-28,NOVA-AUD-02,audio,West,online,5,89.99,0.0639,421.2
2026-07-28,NOVA-AUD-02,audio,West,marketplace,2,89.99,0.0592,169.33
2026-07-28,NOVA-AUD-02,audio,West,b2b,1,89.99,0.1151,79.63
2026-07-28,NOVA-MOB-01,mobile,North,online,2,699.99,0.064,1310.38
2026-07-28,NOVA-MOB-01,mobile,North,marketplace,1,699.99,0.0523,663.38
2026-07-28,NOVA-MOB-01,mobile,South,online,1,699.99,0.0572,659.95
2026-07-28,NOVA-MOB-01,mobile,East,online,2,699.99,0.0642,1310.1
2026-07-28,NOVA-MOB-01,mobile,East,marketplace,1,699.99,0.0544,661.91
2026-07-28,NOVA-MOB-01,mobile,West,online,2,699.99,0.056,1321.58
2026-07-28,NOVA-MOB-01,mobile,West,marketplace,1,699.99,0.0615,656.94
2026-07-28,NOVA-MOB-02,mobile,North,online,2,449.99,0.0513,853.81
2026-07-28,NOVA-MOB-02,mobile,North,marketplace,1,449.99,0.0574,424.16
2026-07-28,NOVA-MOB-02,mobile,South,online,2,449.99,0.0515,853.63
2026-07-28,NOVA-MOB-02,mobile,South,marketplace,1,449.99,0.0522,426.5
2026-07-28,NOVA-MOB-02,mobile,East,online,2,449.99,0.0657,840.85
2026-07-28,NOVA-MOB-02,mobile,East,marketplace,1,449.99,0.0654,420.56
2026-07-28,NOVA-MOB-02,mobile,West,online,2,449.99,0.0526,852.64
