date,sku,dc_id,region,on_hand_units,allocated_units,available_units,fill_rate
2026-07-15,NOVA-MOB-02,DC-NORTH,North,319,120,199,0.9138
2026-07-15,NOVA-MOB-02,DC-SOUTH,South,298,104,194,0.8797
2026-07-15,NOVA-MOB-02,DC-EAST,East,289,117,172,0.8994
2026-07-15,NOVA-MOB-02,DC-WEST,West,262,92,170,0.9494
2026-07-15,NOVA-CPT-01,DC-NORTH,North,185,79,106,0.879
2026-07-15,NOVA-CPT-01,DC-SOUTH,South,183,46,137,0.938
2026-07-15,NOVA-CPT-01,DC-EAST,East,186,54,132,0.8642
2026-07-15,NOVA-CPT-01,DC-WEST,West,157,56,101,0.8926
2026-07-15,NOVA-CPT-02,DC-NORTH,North,189,66,123,0.9449
2026-07-15,NOVA-CPT-02,DC-SOUTH,South,239,66,173,0.8953
2026-07-15,NOVA-CPT-02,DC-EAST,East,204,81,123,0.8824
2026-07-15,NOVA-CPT-02,DC-WEST,West,205,69,136,0.954
2026-07-15,NOVA-WBL-01,DC-NORTH,North,242,104,138,0.9298
2026-07-15,NOVA-WBL-01,DC-SOUTH,South,241,83,158,0.8631
2026-07-15,NOVA-WBL-01,DC-EAST,East,295,118,177,0.9461
2026-07-15,NOVA-WBL-01,DC-WEST,West,293,97,196,0.9229
2026-07-15,NOVA-WBL-02,DC-NORTH,North,408,178,230,0.8956
2026-07-15,NOVA-WBL-02,DC-SOUTH,South,411,131,280,0.9326
2026-07-15,NOVA-WBL-02,DC-EAST,East,481,165,316,0.8588
2026-07-15,NOVA-WBL-02,DC-WEST,West,389,167,222,0.863
2026-07-15,NOVA-ACC-01,DC-NORTH,North,679,266,413,0.926
2026-07-15,NOVA-ACC-01,DC-SOUTH,South,683,197,486,0.939
2026-07-15,NOVA-ACC-01,DC-EAST,East,788,237,551,0.9462
2026-07-15,NOVA-ACC-01,DC-WEST,West,822,234,588,0.9204
2026-07-15,NOVA-ACC-02,DC-NORTH,North,575,153,422,0.8925
2026-07-15,NOVA-ACC-02,DC-SOUTH,South,566,244,322,0.8917
2026-07-15,NOVA-ACC-02,DC-EAST,East,526,186,340,0.8539
2026-07-15,NOVA-ACC-02,DC-WEST,West,573,246,327,0.8827
2026-07-16,NOVA-AUD-01,DC-NORTH,North,409,144,265,0.8537
2026-07-16,NOVA-AUD-01,DC-SOUTH,South,399,116,283,0.9149
2026-07-16,NOVA-AUD-01,DC-EAST,East,335,150,185,0.8699
2026-07-16,NOVA-AUD-01,DC-WEST,West,361,98,263,0.8885
2026-07-16,NOVA-AUD-02,DC-NORTH,North,477,165,312,0.8827
2026-07-16,NOVA-AUD-02,DC-SOUTH,South,537,203,334,0.9362
2026-07-16,NOVA-AUD-02,DC-EAST,East,422,171,251,0.8554
2026-07-16,NOVA-AUD-02,DC-WEST,West,495,177,318,0.8876
2026-07-16,NOVA-MOB-01,DC-NORTH,North,244,80,164,0.8657
2026-07-16,NOVA-MOB-01,DC-SOUTH,South,289,103,186,0.9113
2026-07-16,NOVA-MOB-01,DC-EAST,East,245,89,156,0.8529
2026-07-16,NOVA-MOB-01,DC-WEST,West,277,69,208,0.9046
2026-07-16,NOVA-MOB-02,DC-NORTH,North,345,116,229,0.8847
2026-07-16,NOVA-MOB-02,DC-SOUTH,South,297,107,190,0.9168
2026-07-16,NOVA-MOB-02,DC-EAST,East,264,79,185,0.9331
2026-07-16,NOVA-MOB-02,DC-WEST,West,332,89,243,0.888
2026-07-16,NOVA-CPT-01,DC-NORTH,North,162,61,101,0.9525
2026-07-16,NOVA-CPT-01,DC-SOUTH,South,147,60,87,0.8889
2026-07-16,NOVA-CPT-01,DC-EAST,East,159,56,103,0.8669
2026-07-16,NOVA-CPT-01,DC-WEST,West,189,50,139,0.9334
2026-07-16,NOVA-CPT-02,DC-NORTH,North,227,99,128,0.8774
2026-07-16,NOVA-CPT-02,DC-SOUTH,South,210,53,157,0.9067
2026-07-16,NOVA-CPT-02,DC-EAST,East,178,74,104,0.8977
2026-07-16,NOVA-CPT-02,DC-WEST,West,195,82,113,0.9089
2026-07-16,NOVA-WBL-01,DC-NORTH,North,297,103,194,0.9032
2026-07-16,NOVA-WBL-01,DC-SOUTH,South,321,130,191,0.9378
2026-07-16,NOVA-WBL-01,DC-EAST,East,252,101,151,0.8723
2026-07-16,NOVA-WBL-01,DC-WEST,West,276,114,162,0.9042
2026-07-16,NOVA-WBL-02,DC-NORTH,North,432,120,312,0.9074
2026-07-16,NOVA-WBL-02,DC-SOUTH,South,385,147,238,0.9277
2026-07-16,NOVA-WBL-02,DC-EAST,East,461,178,283,0.8824
2026-07-16,NOVA-WBL-02,DC-WEST,West,472,203,269,0.9409
2026-07-16,NOVA-ACC-01,DC-NORTH,North,797,253,544,0.9253
2026-07-16,NOVA-ACC-01,DC-SOUTH,South,863,250,613,0.8527
2026-07-16,NOVA-ACC-01,DC-EAST,East,683,272,411,0.8808
2026-07-16,NOVA-ACC-01,DC-WEST,West,745,300,445,0.9216
2026-07-16,NOVA-ACC-02,DC-NORTH,North,609,206,403,0.9019
2026-07-16,NOVA-ACC-02,DC-SOUTH,South,615,198,417,0.9151
2026-07-16,NOVA-ACC-02,DC-EAST,East,547,184,363,0.8511
2026-07-16,NOVA-ACC-02,DC-WEST,West,494,174,320,0.8551
2026-07-17,NOVA-AUD-01,DC-NORTH,North,356,120,236,0.9092
2026-07-17,NOVA-AUD-01,DC-SOUTH,South,360,96,264,0.8957
2026-07-17,NOVA-AUD-01,DC-EAST,East,356,154,202,0.9533
2026-07-17,NOVA-AUD-01,DC-WEST,West,399,127,272,0.9055
2026-07-17,NOVA-AUD-02,DC-NORTH,North,453,164,289,0.9145
2026-07-17,NOVA-AUD-02,DC-SOUTH,South,482,191,291,0.9143
2026-07-17,NOVA-AUD-02,DC-EAST,East,425,115,310,0.9191
2026-07-17,NOVA-AUD-02,DC-WEST,West,540,161,379,0.8681
2026-07-17,NOVA-MOB-01,DC-NORTH,North,289,97,192,0.9118
2026-07-17,NOVA-MOB-01,DC-SOUTH,South,229,71,158,0.8659
2026-07-17,NOVA-MOB-01,DC-EAST,East,278,84,194,0.867
2026-07-17,NOVA-MOB-01,DC-WEST,West,242,82,160,0.9296
2026-07-17,NOVA-MOB-02,DC-NORTH,North,277,118,159,0.8809
2026-07-17,NOVA-MOB-02,DC-SOUTH,South,290,79,211,0.8534
2026-07-17,NOVA-MOB-02,DC-EAST,East,320,107,213,0.887
2026-07-17,NOVA-MOB-02,DC-WEST,West,279,103,176,0.9288
2026-07-17,NOVA-CPT-01,DC-NORTH,North,182,69,113,0.8945
2026-07-17,NOVA-CPT-01,DC-SOUTH,South,149,44,105,0.8893
2026-07-17,NOVA-CPT-01,DC-EAST,East,183,57,126,0.9284
2026-07-17,NOVA-CPT-01,DC-WEST,West,187,72,115,0.8514
2026-07-17,NOVA-CPT-02,DC-NORTH,North,203,74,129,0.852
2026-07-17,NOVA-CPT-02,DC-SOUTH,South,180,72,108,0.9187
2026-07-17,NOVA-CPT-02,DC-EAST,East,202,72,130,0.8931
2026-07-17,NOVA-CPT-02,DC-WEST,West,197,58,139,0.9443
2026-07-17,NOVA-WBL-01,DC-NORTH,North,320,117,203,0.8704
2026-07-17,NOVA-WBL-01,DC-SOUTH,South,268,102,166,0.8992
2026-07-17,NOVA-WBL-01,DC-EAST,East,243,94,149,0.8582
2026-07-17,NOVA-WBL-01,DC-WEST,West,310,131,179,0.9155
2026-07-17,NOVA-WBL-02,DC-NORTH,North,410,122,288,0.848
2026-07-17,NOVA-WBL-02,DC-SOUTH,South,442,117,325,0.927
2026-07-17,NOVA-WBL-02,DC-EAST,East,441,184,257,0.92
2026-07-17,NOVA-WBL-02,DC-WEST,West,383,109,274,0.8483
2026-07-17,NOVA-ACC-01,DC-NORTH,North,860,300,560,0.8921
2026-07-17,NOVA-ACC-01,DC-SOUTH,South,719,212,507,0.9524
2026-07-17,NOVA-ACC-01,DC-EAST,East,779,258,521,0.9517
2026-07-17,NOVA-ACC-01,DC-WEST,West,700,179,521,0.9243
2026-07-17,NOVA-ACC-02,DC-NORTH,North,521,143,378,0.8892
2026-07-17,NOVA-ACC-02,DC-SOUTH,South,561,208,353,0.9249
2026-07-17,NOVA-ACC-02,DC-EAST,East,601,183,418,0.8775
2026-07-17,NOVA-ACC-02,DC-WEST,West,634,200,434,0.9511
2026-07-18,NOVA-AUD-01,DC-NORTH,North,344,91,253,0.8925
2026-07-18,NOVA-AUD-01,DC-SOUTH,South,417,165,252,0.9091
2026-07-18,NOVA-AUD-01,DC-EAST,East,341,89,252,0.8797
2026-07-18,NOVA-AUD-01,DC-WEST,West,362,117,245,0.9054
2026-07-18,NOVA-AUD-02,DC-NORTH,North,494,146,348,0.9511
2026-07-18,NOVA-AUD-02,DC-SOUTH,South,525,233,292,0.8878
2026-07-18,NOVA-AUD-02,DC-EAST,East,554,246,308,0.8923
2026-07-18,NOVA-AUD-02,DC-WEST,West,524,186,338,0.9125
2026-07-18,NOVA-MOB-01,DC-NORTH,North,218,55,163,0.8987
2026-07-18,NOVA-MOB-01,DC-SOUTH,South,249,74,175,0.9005
2026-07-18,NOVA-MOB-01,DC-EAST,East,248,86,162,0.9375
2026-07-18,NOVA-MOB-01,DC-WEST,West,278,84,194,0.9008
2026-07-18,NOVA-MOB-02,DC-NORTH,North,293,104,189,0.9381
2026-07-18,NOVA-MOB-02,DC-SOUTH,South,296,100,196,0.8765
2026-07-18,NOVA-MOB-02,DC-EAST,East,344,138,206,0.9303
2026-07-18,NOVA-MOB-02,DC-WEST,West,285,103,182,0.8857
2026-07-18,NOVA-CPT-01,DC-NORTH,North,168,73,95,0.9139
2026-07-18,NOVA-CPT-01,DC-SOUTH,South,151,39,112,0.8748
2026-07-18,NOVA-CPT-01,DC-EAST,East,186,48,138,0.9298
2026-07-18,NOVA-CPT-01,DC-WEST,West,177,60,117,0.9325
2026-07-18,NOVA-CPT-02,DC-NORTH,North,219,66,153,0.9012
2026-07-18,NOVA-CPT-02,DC-SOUTH,South,210,52,158,0.859
2026-07-18,NOVA-CPT-02,DC-EAST,East,226,75,151,0.8513
2026-07-18,NOVA-CPT-02,DC-WEST,West,212,85,127,0.8966
2026-07-18,NOVA-WBL-01,DC-NORTH,North,304,133,171,0.954
2026-07-18,NOVA-WBL-01,DC-SOUTH,South,257,100,157,0.9097
2026-07-18,NOVA-WBL-01,DC-EAST,East,311,125,186,0.8948
2026-07-18,NOVA-WBL-01,DC-WEST,West,302,101,201,0.847
2026-07-18,NOVA-WBL-02,DC-NORTH,North,360,144,216,0.8732
2026-07-18,NOVA-WBL-02,DC-SOUTH,South,417,153,264,0.8719
2026-07-18,NOVA-WBL-02,DC-EAST,East,480,192,288,0.8822
2026-07-18,NOVA-WBL-02,DC-WEST,West,449,189,260,0.9408
2026-07-18,NOVA-ACC-01,DC-NORTH,North,789,343,446,0.9142
2026-07-18,NOVA-ACC-01,DC-SOUTH,South,812,238,574,0.9285
2026-07-18,NOVA-ACC-01,DC-EAST,East,803,202,601,0.925
2026-07-18,NOVA-ACC-01,DC-WEST,West,704,302,402,0.871
2026-07-18,NOVA-ACC-02,DC-NORTH,North,550,238,312,0.8546
2026-07-18,NOVA-ACC-02,DC-SOUTH,South,643,210,433,0.9003
2026-07-18,NOVA-ACC-02,DC-EAST,East,519,214,305,0.9468
2026-07-18,NOVA-ACC-02,DC-WEST,West,550,210,340,0.9522
2026-07-19,NOVA-AUD-01,DC-NORTH,North,337,126,211,0.915
2026-07-19,NOVA-AUD-01,DC-SOUTH,South,366,116,250,0.8439
2026-07-19,NOVA-AUD-01,DC-EAST,East,350,123,227,0.9301
2026-07-19,NOVA-AUD-01,DC-WEST,West,397,122,275,0.8307
2026-07-19,NOVA-AUD-02,DC-NORTH,North,478,150,328,0.8483
2026-07-19,NOVA-AUD-02,DC-SOUTH,South,507,184,323,0.8404
2026-07-19,NOVA-AUD-02,DC-EAST,East,516,164,352,0.9242
2026-07-19,NOVA-AUD-02,DC-WEST,West,469,166,303,0.9156
2026-07-19,NOVA-MOB-01,DC-NORTH,North,266,109,157,0.8369
2026-07-19,NOVA-MOB-01,DC-SOUTH,South,282,118,164,0.8707
2026-07-19,NOVA-MOB-01,DC-EAST,East,267,70,197,0.841
2026-07-19,NOVA-MOB-01,DC-WEST,West,249,89,160,0.878
2026-07-19,NOVA-MOB-02,DC-NORTH,North,288,126,162,0.9011
2026-07-19,NOVA-MOB-02,DC-SOUTH,South,270,85,185,0.8736
2026-07-19,NOVA-MOB-02,DC-EAST,East,339,112,227,0.8489
2026-07-19,NOVA-MOB-02,DC-WEST,West,284,83,201,0.9279
2026-07-19,NOVA-CPT-01,DC-NORTH,North,150,60,90,0.9262
2026-07-19,NOVA-CPT-01,DC-SOUTH,South,178,67,111,0.8822
2026-07-19,NOVA-CPT-01,DC-EAST,East,178,56,122,0.8547
2026-07-19,NOVA-CPT-01,DC-WEST,West,165,53,112,0.8714
2026-07-19,NOVA-CPT-02,DC-NORTH,North,233,78,155,0.9125
2026-07-19,NOVA-CPT-02,DC-SOUTH,South,190,53,137,0.8402
2026-07-19,NOVA-CPT-02,DC-EAST,East,216,84,132,0.8594
2026-07-19,NOVA-CPT-02,DC-WEST,West,211,56,155,0.9232
2026-07-19,NOVA-WBL-01,DC-NORTH,North,276,100,176,0.8837
2026-07-19,NOVA-WBL-01,DC-SOUTH,South,309,132,177,0.903
2026-07-19,NOVA-WBL-01,DC-EAST,East,244,94,150,0.837
2026-07-19,NOVA-WBL-01,DC-WEST,West,285,100,185,0.9032
2026-07-19,NOVA-WBL-02,DC-NORTH,North,413,137,276,0.845
2026-07-19,NOVA-WBL-02,DC-SOUTH,South,457,194,263,0.8865
2026-07-19,NOVA-WBL-02,DC-EAST,East,432,152,280,0.9271
2026-07-19,NOVA-WBL-02,DC-WEST,West,414,105,309,0.8928
2026-07-19,NOVA-ACC-01,DC-NORTH,North,651,184,467,0.8539
2026-07-19,NOVA-ACC-01,DC-SOUTH,South,787,199,588,0.8772
2026-07-19,NOVA-ACC-01,DC-EAST,East,876,245,631,0.882
2026-07-19,NOVA-ACC-01,DC-WEST,West,868,239,629,0.8501
2026-07-19,NOVA-ACC-02,DC-NORTH,North,623,216,407,0.8634
2026-07-19,NOVA-ACC-02,DC-SOUTH,South,561,220,341,0.8404
2026-07-19,NOVA-ACC-02,DC-EAST,East,542,172,370,0.8714
2026-07-19,NOVA-ACC-02,DC-WEST,West,595,248,347,0.9197
2026-07-20,NOVA-AUD-01,DC-NORTH,North,378,99,279,0.8524
2026-07-20,NOVA-AUD-01,DC-SOUTH,South,340,130,210,0.9173
2026-07-20,NOVA-AUD-01,DC-EAST,East,378,157,221,0.8541
2026-07-20,NOVA-AUD-01,DC-WEST,West,340,106,234,0.9151
2026-07-20,NOVA-AUD-02,DC-NORTH,North,484,178,306,0.8559
2026-07-20,NOVA-AUD-02,DC-SOUTH,South,502,216,286,0.8673
2026-07-20,NOVA-AUD-02,DC-EAST,East,465,188,277,0.8239
2026-07-20,NOVA-AUD-02,DC-WEST,West,516,135,381,0.8313
2026-07-20,NOVA-MOB-01,DC-NORTH,North,227,89,138,0.8945
2026-07-20,NOVA-MOB-01,DC-SOUTH,South,280,108,172,0.818
2026-07-20,NOVA-MOB-01,DC-EAST,East,220,83,137,0.8995
2026-07-20,NOVA-MOB-01,DC-WEST,West,259,110,149,0.8375
2026-07-20,NOVA-MOB-02,DC-NORTH,North,317,136,181,0.8705
2026-07-20,NOVA-MOB-02,DC-SOUTH,South,308,94,214,0.8807
2026-07-20,NOVA-MOB-02,DC-EAST,East,291,90,201,0.9026
2026-07-20,NOVA-MOB-02,DC-WEST,West,341,119,222,0.8469
2026-07-20,NOVA-CPT-01,DC-NORTH,North,186,57,129,0.9022
2026-07-20,NOVA-CPT-01,DC-SOUTH,South,155,62,93,0.8795
2026-07-20,NOVA-CPT-01,DC-EAST,East,185,52,133,0.8656
2026-07-20,NOVA-CPT-01,DC-WEST,West,186,71,115,0.8592
2026-07-20,NOVA-CPT-02,DC-NORTH,North,194,77,117,0.8567
2026-07-20,NOVA-CPT-02,DC-SOUTH,South,209,55,154,0.9149
2026-07-20,NOVA-CPT-02,DC-EAST,East,237,69,168,0.8757
2026-07-20,NOVA-CPT-02,DC-WEST,West,183,56,127,0.8232
2026-07-20,NOVA-WBL-01,DC-NORTH,North,304,124,180,0.8914
2026-07-20,NOVA-WBL-01,DC-SOUTH,South,250,72,178,0.8976
2026-07-20,NOVA-WBL-01,DC-EAST,East,313,119,194,0.9014
2026-07-20,NOVA-WBL-01,DC-WEST,West,276,102,174,0.8453
2026-07-20,NOVA-WBL-02,DC-NORTH,North,386,140,246,0.8204
2026-07-20,NOVA-WBL-02,DC-SOUTH,South,469,119,350,0.845
2026-07-20,NOVA-WBL-02,DC-EAST,East,449,133,316,0.8776
2026-07-20,NOVA-WBL-02,DC-WEST,West,364,160,204,0.8238
2026-07-20,NOVA-ACC-01,DC-NORTH,North,750,287,463,0.8586
2026-07-20,NOVA-ACC-01,DC-SOUTH,South,852,333,519,0.8881
2026-07-20,NOVA-ACC-01,DC-EAST,East,830,234,596,0.9124
2026-07-20,NOVA-ACC-01,DC-WEST,West,660,187,473,0.8962
2026-07-20,NOVA-ACC-02,DC-NORTH,North,519,199,320,0.8672
2026-07-20,NOVA-ACC-02,DC-SOUTH,South,471,129,342,0.8191
2026-07-20,NOVA-ACC-02,DC-EAST,East,493,151,342,0.9179
2026-07-20,NOVA-ACC-02,DC-WEST,West,528,227,301,0.821
2026-07-20,NOVA-AUD-X1,DC-NORTH,North,61,16,45,0.8299
2026-07-20,NOVA-AUD-X1,DC-SOUTH,South,57,17,40,0.8369
2026-07-20,NOVA-AUD-X1,DC-EAST,East,57,15,42,0.8775
2026-07-20,NOVA-AUD-X1,DC-WEST,West,52,23,29,0.8181
2026-07-21,NOVA-AUD-01,DC-NORTH,North,372,119,253,0.8359
2026-07-21,NOVA-AUD-01,DC-SOUTH,South,371,140,231,0.8634
2026-07-21,NOVA-AUD-01,DC-EAST,East,413,107,306,0.8178
2026-07-21,NOVA-AUD-01,DC-WEST,West,435,147,288,0.8053
2026-07-21,NOVA-AUD-02,DC-NORTH,North,412,177,235,0.8979
2026-07-21,NOVA-AUD-02,DC-SOUTH,South,537,238,299,0.8881
2026-07-21,NOVA-AUD-02,DC-EAST,East,474,210,264,0.8223
2026-07-21,NOVA-AUD-02,DC-WEST,West,477,169,308,0.8725
2026-07-21,NOVA-MOB-01,DC-NORTH,North,280,113,167,0.8446
2026-07-21,NOVA-MOB-01,DC-SOUTH,South,227,66,161,0.8079
2026-07-21,NOVA-MOB-01,DC-EAST,East,215,81,134,0.8058
2026-07-21,NOVA-MOB-01,DC-WEST,West,258,109,149,0.8552
2026-07-21,NOVA-MOB-02,DC-NORTH,North,331,128,203,0.8396
2026-07-21,NOVA-MOB-02,DC-SOUTH,South,264,69,195,0.8718
2026-07-21,NOVA-MOB-02,DC-EAST,East,330,118,212,0.8496
2026-07-21,NOVA-MOB-02,DC-WEST,West,298,94,204,0.8797
2026-07-21,NOVA-CPT-01,DC-NORTH,North,176,56,120,0.8586
2026-07-21,NOVA-CPT-01,DC-SOUTH,South,144,54,90,0.8422
2026-07-21,NOVA-CPT-01,DC-EAST,East,150,43,107,0.8513
2026-07-21,NOVA-CPT-01,DC-WEST,West,141,53,88,0.8054
2026-07-21,NOVA-CPT-02,DC-NORTH,North,195,51,144,0.8859
2026-07-21,NOVA-CPT-02,DC-SOUTH,South,234,99,135,0.8761
2026-07-21,NOVA-CPT-02,DC-EAST,East,174,45,129,0.8004
2026-07-21,NOVA-CPT-02,DC-WEST,West,229,89,140,0.8056
2026-07-21,NOVA-WBL-01,DC-NORTH,North,278,85,193,0.8427
2026-07-21,NOVA-WBL-01,DC-SOUTH,South,258,86,172,0.833
2026-07-21,NOVA-WBL-01,DC-EAST,East,279,114,165,0.8182
2026-07-21,NOVA-WBL-01,DC-WEST,West,267,66,201,0.8537
2026-07-21,NOVA-WBL-02,DC-NORTH,North,398,174,224,0.8049
2026-07-21,NOVA-WBL-02,DC-SOUTH,South,467,156,311,0.8194
2026-07-21,NOVA-WBL-02,DC-EAST,East,357,99,258,0.8862
2026-07-21,NOVA-WBL-02,DC-WEST,West,425,120,305,0.8465
2026-07-21,NOVA-ACC-01,DC-NORTH,North,853,246,607,0.8989
2026-07-21,NOVA-ACC-01,DC-SOUTH,South,732,314,418,0.8097
2026-07-21,NOVA-ACC-01,DC-EAST,East,831,253,578,0.7989
2026-07-21,NOVA-ACC-01,DC-WEST,West,657,183,474,0.8683
2026-07-21,NOVA-ACC-02,DC-NORTH,North,585,249,336,0.8906
2026-07-21,NOVA-ACC-02,DC-SOUTH,South,577,257,320,0.9002
2026-07-21,NOVA-ACC-02,DC-EAST,East,484,158,326,0.815
2026-07-21,NOVA-ACC-02,DC-WEST,West,501,138,363,0.8989
2026-07-21,NOVA-AUD-X1,DC-NORTH,North,66,19,47,0.8129
2026-07-21,NOVA-AUD-X1,DC-SOUTH,South,51,20,31,0.882
2026-07-21,NOVA-AUD-X1,DC-EAST,East,57,14,43,0.8703
2026-07-21,NOVA-AUD-X1,DC-WEST,West,58,26,32,0.8998
2026-07-22,NOVA-AUD-01,DC-NORTH,North,333,119,214,0.8031
2026-07-22,NOVA-AUD-01,DC-SOUTH,South,387,149,238,0.8372
2026-07-22,NOVA-AUD-01,DC-EAST,East,342,125,217,0.8021
2026-07-22,NOVA-AUD-01,DC-WEST,West,360,126,234,0.8502
2026-07-22,NOVA-AUD-02,DC-NORTH,North,436,188,248,0.8563
2026-07-22,NOVA-AUD-02,DC-SOUTH,South,464,201,263,0.869
2026-07-22,NOVA-AUD-02,DC-EAST,East,476,132,344,0.816
2026-07-22,NOVA-AUD-02,DC-WEST,West,489,134,355,0.835
2026-07-22,NOVA-MOB-01,DC-NORTH,North,245,96,149,0.8042
2026-07-22,NOVA-MOB-01,DC-SOUTH,South,215,74,141,0.8027
2026-07-22,NOVA-MOB-01,DC-EAST,East,215,76,139,0.8472
2026-07-22,NOVA-MOB-01,DC-WEST,West,222,63,159,0.8528
2026-07-22,NOVA-MOB-02,DC-NORTH,North,293,91,202,0.8605
2026-07-22,NOVA-MOB-02,DC-SOUTH,South,330,113,217,0.8201
2026-07-22,NOVA-MOB-02,DC-EAST,East,280,115,165,0.7856
2026-07-22,NOVA-MOB-02,DC-WEST,West,334,129,205,0.8315
2026-07-22,NOVA-CPT-01,DC-NORTH,North,154,44,110,0.8809
2026-07-22,NOVA-CPT-01,DC-SOUTH,South,182,60,122,0.8663
2026-07-22,NOVA-CPT-01,DC-EAST,East,139,48,91,0.8625
2026-07-22,NOVA-CPT-01,DC-WEST,West,145,54,91,0.8413
2026-07-22,NOVA-CPT-02,DC-NORTH,North,229,69,160,0.7934
2026-07-22,NOVA-CPT-02,DC-SOUTH,South,213,90,123,0.8301
2026-07-22,NOVA-CPT-02,DC-EAST,East,205,72,133,0.825
2026-07-22,NOVA-CPT-02,DC-WEST,West,217,86,131,0.8517
2026-07-22,NOVA-WBL-01,DC-NORTH,North,303,75,228,0.8662
2026-07-22,NOVA-WBL-01,DC-SOUTH,South,306,122,184,0.8133
2026-07-22,NOVA-WBL-01,DC-EAST,East,269,82,187,0.8325
2026-07-22,NOVA-WBL-01,DC-WEST,West,259,88,171,0.8284
2026-07-22,NOVA-WBL-02,DC-NORTH,North,364,119,245,0.8738
2026-07-22,NOVA-WBL-02,DC-SOUTH,South,414,132,282,0.828
2026-07-22,NOVA-WBL-02,DC-EAST,East,375,114,261,0.8778
2026-07-22,NOVA-WBL-02,DC-WEST,West,432,118,314,0.8746
2026-07-22,NOVA-ACC-01,DC-NORTH,North,715,263,452,0.8764
2026-07-22,NOVA-ACC-01,DC-SOUTH,South,695,297,398,0.8725
2026-07-22,NOVA-ACC-01,DC-EAST,East,723,204,519,0.8704
2026-07-22,NOVA-ACC-01,DC-WEST,West,644,173,471,0.7973
2026-07-22,NOVA-ACC-02,DC-NORTH,North,514,211,303,0.8203
2026-07-22,NOVA-ACC-02,DC-SOUTH,South,598,238,360,0.788
2026-07-22,NOVA-ACC-02,DC-EAST,East,556,240,316,0.8337
2026-07-22,NOVA-ACC-02,DC-WEST,West,552,164,388,0.8824
2026-07-22,NOVA-AUD-X1,DC-NORTH,North,61,21,40,0.8768
2026-07-22,NOVA-AUD-X1,DC-SOUTH,South,60,15,45,0.8034
2026-07-22,NOVA-AUD-X1,DC-EAST,East,64,19,45,0.8404
2026-07-22,NOVA-AUD-X1,DC-WEST,West,63,22,41,0.7959
2026-07-23,NOVA-AUD-01,DC-NORTH,North,412,177,235,0.8048
2026-07-23,NOVA-AUD-01,DC-SOUTH,South,332,109,223,0.7681
2026-07-23,NOVA-AUD-01,DC-EAST,East,399,145,254,0.8263
2026-07-23,NOVA-AUD-01,DC-WEST,West,345,123,222,0.7698
2026-07-23,NOVA-AUD-02,DC-NORTH,North,491,199,292,0.8272
2026-07-23,NOVA-AUD-02,DC-SOUTH,South,536,169,367,0.8457
2026-07-23,NOVA-AUD-02,DC-EAST,East,536,169,367,0.7777
2026-07-23,NOVA-AUD-02,DC-WEST,West,479,177,302,0.8076
2026-07-23,NOVA-MOB-01,DC-NORTH,North,208,90,118,0.8087
2026-07-23,NOVA-MOB-01,DC-SOUTH,South,261,73,188,0.8633
2026-07-23,NOVA-MOB-01,DC-EAST,East,268,71,197,0.8319
2026-07-23,NOVA-MOB-01,DC-WEST,West,207,92,115,0.8262
2026-07-23,NOVA-MOB-02,DC-NORTH,North,292,79,213,0.8593
2026-07-23,NOVA-MOB-02,DC-SOUTH,South,305,91,214,0.7822
2026-07-23,NOVA-MOB-02,DC-EAST,East,328,112,216,0.8651
2026-07-23,NOVA-MOB-02,DC-WEST,West,273,98,175,0.8222
2026-07-23,NOVA-CPT-01,DC-NORTH,North,151,55,96,0.8032
2026-07-23,NOVA-CPT-01,DC-SOUTH,South,146,59,87,0.838
2026-07-23,NOVA-CPT-01,DC-EAST,East,153,64,89,0.7991
2026-07-23,NOVA-CPT-01,DC-WEST,West,183,48,135,0.7968
2026-07-23,NOVA-CPT-02,DC-NORTH,North,215,83,132,0.8253
2026-07-23,NOVA-CPT-02,DC-SOUTH,South,178,63,115,0.8053
2026-07-23,NOVA-CPT-02,DC-EAST,East,217,74,143,0.7677
2026-07-23,NOVA-CPT-02,DC-WEST,West,206,61,145,0.7778
2026-07-23,NOVA-WBL-01,DC-NORTH,North,292,105,187,0.8216
2026-07-23,NOVA-WBL-01,DC-SOUTH,South,238,85,153,0.8545
2026-07-23,NOVA-WBL-01,DC-EAST,East,306,106,200,0.8021
2026-07-23,NOVA-WBL-01,DC-WEST,West,301,110,191,0.8654
2026-07-23,NOVA-WBL-02,DC-NORTH,North,406,168,238,0.8296
2026-07-23,NOVA-WBL-02,DC-SOUTH,South,423,110,313,0.8106
2026-07-23,NOVA-WBL-02,DC-EAST,East,424,135,289,0.8139
2026-07-23,NOVA-WBL-02,DC-WEST,West,407,169,238,0.7768
2026-07-23,NOVA-ACC-01,DC-NORTH,North,694,250,444,0.7774
2026-07-23,NOVA-ACC-01,DC-SOUTH,South,801,334,467,0.7712
2026-07-23,NOVA-ACC-01,DC-EAST,East,811,235,576,0.7833
2026-07-23,NOVA-ACC-01,DC-WEST,West,629,194,435,0.785
2026-07-23,NOVA-ACC-02,DC-NORTH,North,521,174,347,0.7844
2026-07-23,NOVA-ACC-02,DC-SOUTH,South,610,181,429,0.844
2026-07-23,NOVA-ACC-02,DC-EAST,East,549,170,379,0.7756
2026-07-23,NOVA-ACC-02,DC-WEST,West,592,169,423,0.8168
2026-07-23,NOVA-AUD-X1,DC-NORTH,North,60,26,34,0.826
